Open,High,Low,Close,Volume
ITC.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS
189.0142548414714,190.57456775492557,188.14741580365398,189.9244384765625,7765495
190.2711811044024,192.1782244655328,189.881106157544,190.9213104248047,9050253
190.40118764487528,192.00484514110835,189.53434861489285,191.1813507080078,11230588
189.83776739423487,191.05133687219902,189.1442934524345,189.5777130126953,8950589
190.53122481154128,191.26803006393342,188.53749236187198,189.31764221191406,8855041
190.6178944370568,194.77872436162804,189.7510554205592,193.56515502929688,15841299
193.6084798965165,194.3886296411005,191.74476826481342,192.3948974609375,8020695
192.87168440727808,193.86854400221304,192.0915345701041,193.08839416503906,13158894
194.08525647667707,195.73225859486277,193.0883968677886,194.12860107421875,11501088
194.1285987817595,194.86541725052498,192.69831966817242,192.9583740234375,10569725
192.9583539746028,195.55887080322594,191.8748052960098,194.69203186035156,12318313
194.69208776605942,197.03255093850024,190.96467659599332,191.35475158691406,14394097
191.35474123144206,192.7850205297217,189.57771833906253,191.0080108642578,11473796
191.18134557228004,192.56828004684618,188.97090345982141,189.62103271484375,17329896
189.40434447701793,191.1380226873339,187.237246714123,188.14743041992188,16586264
188.14743245081186,188.75421718558917,182.81636396039698,183.59652709960938,17354942
183.76990857187207,186.11037174320603,181.6461551983823,185.76364135742188,18322935
183.1197502585675,186.80381624010082,182.98972969116144,186.02366638183594,23149684
186.45710864255284,190.0544858664769,186.45710864255284,188.62420654296875,15276991
189.40435157525516,191.3547396349546,188.19078207331953,190.8779754638672,15039006
191.571443425837,198.33279113330838,189.96778578060128,197.422607421875,43207074
199.3730106554529,202.2335825841535,198.50617147869008,201.23670959472656,41130638
201.2366904117485,203.88055229423108,200.93330466495158,203.2304229736328,27845963
205.6575755197708,206.741124389738,200.71659531810346,203.10040283203125,56705951
202.84034739397842,203.49047671254888,198.0727323911285,199.54635620117188,24171083
199.63304846463976,201.36672667409923,198.5494995837276,200.45654296875,16201280
201.3667333129974,201.97351806093042,198.28945174436836,199.50302124023438,11893807
198.246113114065,202.32025451795775,197.4226185579988,201.32339477539062,19563580
201.10665969184532,202.23355310274283,199.19961642635724,201.49673461914062,18096561
200.43251815218807,200.43251815218807,193.78099653209335,194.62351989746094,22745228
195.99815738147686,198.21533110751164,193.82532983647363,197.7718963623047,12875311
198.4814018624585,199.27957901976873,196.75200899991634,197.55018615722656,11231596
197.81624273244364,198.9691757775948,195.8651325581787,197.46148681640625,14024149
197.46146246121015,198.17096067321984,196.44156808507626,196.7963104248047,8670947
195.37734210985573,196.26421155789632,192.5836952289955,193.33753967285156,16129017
190.67693980501988,192.361986418182,188.90320083008947,190.54391479492188,25749340
192.2733147201702,192.89412067790994,190.72129305954334,191.51947021484375,11014283
186.24259674291815,189.16926882681784,183.58198821801935,184.91229248046875,41341523
187.57288487826523,192.0072320385079,186.73036162432984,189.74571228027344,23633656
189.0805738487792,191.96289971090255,186.95209247130998,191.4307861328125,20034633
190.1448177434269,192.0959414936507,188.4154249035056,190.94300842285156,19295994
191.6081428708021,195.2886455886847,191.56379669283473,194.5791473388672,28532668
193.07148981553206,201.6741213647116,192.45068386441588,199.98907470703125,66835736
196.88501954542716,201.3193668324863,195.19997298936624,199.50128173828125,45258669
198.5700889534112,202.60534815553316,198.4370639325122,201.23069763183594,36036336
201.94019930720972,205.22161402472477,200.52121610824534,203.31484985351562,42294906
204.8668384552002,206.19714260101318,202.07320516201435,205.7537078857422,36132245
205.6650228507613,210.27675487978718,204.11300129206523,209.61160278320312,41699184
209.52291616336072,212.36089581334826,208.68039285778613,211.96180725097656,35113638
211.96180427205024,214.09028559648848,209.2125034898095,210.94190979003906,32998305
212.84867495723324,215.50928339419866,212.05049783916536,215.154541015625,21629521
217.50474567666592,217.63777068913438,215.24322573681962,217.1943359375,34223740
218.08121153562956,219.72192557555277,216.21879364624772,216.839599609375,27975134
216.88394762555117,222.38253603945742,215.99707809,221.49566650390625,36945426
223.00333844150217,224.99879486458045,220.38707605997723,223.49111938476562,40491633
223.4467624093296,227.48202124315569,223.00332767006418,226.01869201660156,38239419
226.41779314115672,226.81688172213333,221.05222979175653,224.6884002685547,29284643
225.26484652643342,228.81232442448749,223.97888849489965,227.96978759765625,24916402
227.96979586380235,228.36889796784817,225.04313731783097,225.79698181152344,18122714
226.2403960098599,227.3933154377406,220.52007738550424,221.0078582763672,17603827
221.3626211414883,225.57525104817987,221.2739287830627,222.2938232421875,25656796
221.7173709654946,226.46212811717794,220.6531302913711,224.64404296875,14305709
224.4666765556797,228.72363934277212,222.6929375502063,226.55081176757812,15907398
227.08293429771877,232.2267938553471,226.24042447598603,230.0983123779297,27183142
228.36889191452303,233.55708380404948,228.1915071918469,230.2313232421875,19597941
228.8123458440147,232.53720881170585,226.86123552394892,227.6150665283203,16061089
228.81232167215367,238.4348607678996,227.03858274446256,237.50363159179688,37826800
238.34616616507557,242.248386356245,235.9072751624562,237.23757934570312,46147653
236.7054642004352,238.25748582585126,233.33537092557543,234.84303283691406,23553762
235.2864686691544,239.98689328109808,233.82313940005386,239.0556640625,21414383
237.68099539050127,241.6719076265358,237.01584335116218,239.54342651367188,24399444
241.2285057878973,241.67194054118386,229.5218174750879,231.96070861816406,23380138
233.15799961088513,235.41953320564187,228.41324209866974,230.18698120117188,24510612
230.31998831405406,234.53261785994567,230.2312959632247,230.94078063964844,23412279
230.5860683928013,233.2466768742567,229.30009680072092,231.56163024902344,15671273
229.5218195543277,229.69920428329303,223.93455243834552,226.37344360351562,24208645
