Open,High,Low,Close,Volume
ONGC.NS,ONGC.NS,ONGC.NS,ONGC.NS,ONGC.NS
115.67091894291308,116.56475067022461,114.73644328376551,116.2397232055664,3765911
116.28034389673628,120.74953931360733,116.28034389673628,120.09947204589844,16351836
120.66828987293442,122.7810056316578,119.77444572908917,122.17156982421875,12977680
122.3747024677738,123.02475734277235,120.54639523408596,122.53721618652344,9012777
123.1060104713863,127.98149603460952,122.9841282919061,127.61583709716797,30889365
128.59096288014234,129.52542621319265,127.08768284105726,128.67222595214844,16418985
129.03788293868124,131.35373166620474,128.06278808503956,130.78492736816406,14457548
132.20692530657988,134.6446682897338,131.15056753407947,134.0352325439453,21220614
134.0352372730546,134.4821593155351,132.49133828885184,133.22265625,7445346
132.41006401459984,132.69447230818653,130.17546639042308,130.8661651611328,11646259
132.0444195891747,136.6761290580406,131.88190586025013,134.76657104492188,32577835
136.75737053295381,136.83862118508821,132.77571660834568,133.14138793945312,11175409
134.3196601828139,138.9513700375998,133.99462029887923,138.34193420410156,36648534
138.870090531059,138.870090531059,135.29473902396063,135.5791473388672,14474454
134.319663399938,135.21349520440822,131.88192000755802,132.97889709472656,8625926
134.23837808103607,136.7573841286429,133.06013811644658,134.64466857910156,28783449
132.45070962842098,135.45725699908155,132.45070962842098,134.19775390625,14249846
134.1571274208242,137.12304309710143,133.6695738635448,134.64466857910156,25936832
136.14796988348445,141.95791996378938,135.09161194188246,137.1636962890625,32790065
139.43891430453945,142.07980273910266,137.77312065832206,140.25149536132812,24031034
141.38909537917087,142.12041332670364,136.9198998355764,138.9107208251953,14220953
138.58570882944326,141.42974267420286,138.5450772947174,139.1951446533203,12478192
138.13878301364272,139.15450935933129,134.88845870743936,136.10733032226562,12529302
138.13877868152912,140.33274503961164,137.36682916281526,137.81375122070312,17434362
138.70756357408555,140.82027897153077,137.48869216763666,139.84518432617188,11723574
139.76393706926137,140.57651809873383,135.2947414071629,135.660400390625,13231599
136.43234881126517,137.81374646965992,132.53196981980506,133.22265625,17938632
134.76658209480772,138.4638162272489,134.1977653984287,137.407470703125,26763203
136.47298431733094,138.5450684662752,135.78229786701806,136.635498046875,12884995
137.2449461576457,143.29868541861018,134.2383984945583,135.0509796142578,44604164
138.13876602637694,138.13876602637694,127.0876597846661,133.38516235351562,31146458
133.66958498357744,137.24493670438804,133.66958498357744,136.96054077148438,15960268
136.9605342159495,140.08896372216756,136.91990268490719,139.560791015625,24640791
139.11387782040217,139.56079989228877,135.45726297606274,136.43235778808594,11829998
137.4587680918273,137.58194655322637,133.88681824398805,134.17420959472656,14222260
136.7197446051461,136.7197446051461,134.05104088162224,135.4469757080078,29399172
136.5144675627096,136.63763349904775,131.0949408310881,131.99819946289062,21301826
131.99819293168835,133.3530682827568,128.0977797657442,128.6315155029297,28766189
130.88965226523578,131.71079189683599,128.75469674083308,130.97177124023438,20225258
131.7929259719322,132.90146961344178,127.9335717671472,131.9160919189453,20210070
136.02177729622483,138.23886436325725,132.9425036248983,133.80470275878906,41103406
138.19780855551397,141.07179739195828,133.76364683295594,139.840087890625,42345653
139.6758612215057,140.414881903898,134.54373834490124,135.69332885742188,32658756
137.21243997425896,155.85230744827342,137.21243997425896,153.51205444335938,132538155
156.01653350654456,160.08117226829575,145.99863228204367,147.0661163330078,73127816
150.2685595685225,150.92547381026057,142.75513660193516,144.02789306640625,51977091
138.15675331138027,145.25960664214722,135.48804930982314,143.16571044921875,62112814
141.64660161923806,144.84904151357304,140.98968733769306,144.2742462158203,26187452
142.87831275809714,144.11002235083936,140.08644269305393,141.07180786132812,20214021
138.19781223837117,139.18317735977757,132.73722578584864,134.4616241455078,42333127
136.309194318623,137.82830782136247,132.9014694724966,137.37667846679688,25545119
136.80187362658896,140.82545298577224,135.15959429147793,139.840087890625,66314748
140.98969404005828,143.69945774924952,139.84010338990362,141.6876678466797,20614652
144.6848245522927,148.83158288479567,142.71409412179548,144.0689697265625,39742745
144.9311594020293,145.91652455210087,143.57628388688053,144.192138671875,10994784
146.90187739565005,148.13358686245405,144.93114726060233,145.7112274169922,20332589
146.57344381402368,147.18929861996494,143.78157370559578,144.3563690185547,13608989
144.11000967875296,146.0807398420083,143.41203595906845,144.8079833984375,15253027
143.6583857322847,143.86367065403118,140.04537612138512,140.41488647460938,14210783
133.84576736261815,135.36488077703885,132.32665394819745,133.02462768554688,95239532
132.90146671358045,135.6933367081419,132.32665889446696,134.5847930908203,33523683
134.58478233405964,138.15674478918476,134.2973909770704,137.910400390625,28335224
137.08926455012408,138.8136628582653,135.7754486040328,137.99252319335938,17745513
139.7990104340457,141.85185933909779,139.018930356045,141.1128387451172,20054934
140.08645454511756,142.46775494738412,139.8401100998075,141.89295959472656,12969222
140.08643906775606,142.71408362501904,138.11569625261063,138.64944458007812,24550313
138.77260332093405,140.66122705548153,138.52625891562838,140.332763671875,9529874
140.41489138406934,141.8518858865379,139.22424130222925,140.57911682128906,9724979
140.4148891095245,141.40025424647885,138.11569543689933,138.69049072265625,13184429
140.74331956349013,143.57626114950557,140.16852436110864,143.0835723876953,23458303
144.5205944608861,146.9840136846512,143.78157370559578,144.3563690185547,23916912
145.58805272460694,147.6409017124621,144.5205687450031,145.46487426757812,17880666
145.2595756644664,145.6290984710949,143.53519019511052,144.1099853515625,10076403
144.27423380546125,145.09537345435928,142.7961799315255,143.00146484375,12246720
143.00146183133896,144.76691955703728,142.63195150303815,142.8782958984375,10267952
140.4148943595275,142.0571738257208,138.19781958608613,139.3063507080078,12583497
