Open,High,Low,Close,Volume
TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
3540.178231129469,3615.7020333935643,3535.457993487963,3604.137451171875,2346158
3616.740854441318,3671.542633265646,3598.4261927035286,3667.388916015625,2488606
3648.74336010779,3653.4635973136214,3599.086372510309,3644.919921875,1733031
3598.7095252644785,3620.4226205113523,3560.9476204873067,3594.4140625,1810293
3606.261614340048,3648.6492568295457,3583.9820001326107,3637.88720703125,2460591
3755.4208629748073,3755.4208629748073,3644.967308181431,3662.7626953125,3937092
3640.2475394846456,3705.3868237752163,3640.2475394846456,3696.7958984375,1906106
3705.386789499151,3709.162979857876,3621.8858262879126,3643.92919921875,3203744
3698.778427110252,3703.4986650213164,3641.191524595263,3679.802978515625,6684507
3660.875002316352,3754.4772277328843,3644.070909287001,3746.122314453125,3348123
3769.298786039239,3816.784426158507,3740.599831346594,3794.268798828125,3442604
3808.240977796251,3815.557347095614,3757.3096530922458,3767.316650390625,2389041
3794.1742333329967,3794.1742333329967,3698.1850297728524,3702.109619140625,3102539
3697.7121237825586,3707.169188037757,3604.087187656095,3618.79296875,6176776
3600.304501409246,3642.4357704751505,3566.353731772168,3625.36572265625,3112358
3631.5124942951747,3640.6384684957106,3537.0365194149153,3566.58984375,3258414
3564.840559763909,3602.574155786092,3520.108597291084,3565.21875,3330501
3528.4308897884625,3530.7004929946174,3428.28066554422,3451.119384765625,5718297
3448.0456866262707,3527.2959326221253,3448.0456866262707,3489.7041015625,3143862
3545.4532643128973,3553.9646218425896,3519.351675534368,3533.3955078125,2739393
3565.3135045391473,3601.250351534502,3533.5376737891042,3594.29931640625,2105169
3620.069470263637,3654.209563978969,3594.298970621187,3646.8330078125,1984212
3641.9160241426384,3671.7057812863654,3608.86362548882,3616.949462890625,1960538
3608.1540558968786,3617.0436046433933,3564.3677987665296,3607.775634765625,2307366
3585.1731845343925,3623.75805422215,3552.2152220982034,3573.82470703125,1919149
3585.69340748179,3593.400822847344,3518.9737699396946,3540.204833984375,2946443
3546.39921554029,3572.8316648497107,3542.7110527102745,3556.37646484375,1638721
3584.03823077091,3584.03823077091,3553.9647204875314,3565.644287109375,2112459
3548.763341276546,3548.763341276546,3489.6566900227726,3494.337890625,3851488
3521.8108561579343,3587.3010284965317,3508.5709657212506,3531.031494140625,5951745
3580.4445556570977,3626.7841708782275,3544.507711199895,3610.51806640625,3931683
3635.2954782091806,3644.8472054046115,3599.358634251858,3606.0732421875,3256906
3617.3275491492527,3626.784614637225,3573.8250479045823,3578.74267578125,3134372
3564.3675296242286,3608.7684002728024,3553.586568691634,3587.91552734375,3688883
3603.1412951596826,3619.9749148416972,3504.362310292282,3517.460205078125,7465922
3451.8284168694477,3468.7564693541995,3376.171903622994,3391.681396484375,5408531
3414.9458907025773,3426.1997047730706,3362.600947877543,3370.30859375,2426203
3285.3838608591104,3294.6991607634654,3206.9848967753587,3216.9619140625,5039136
3279.709932576067,3338.3437318320402,3274.035693938392,3329.595947265625,2549723
3300.5156696285885,3370.261523678763,3268.266985774629,3361.22998046875,3288942
3359.622027286691,3378.0159708156652,3315.646679146274,3353.61669921875,2761341
3369.410383111836,3384.3052599883345,3338.438496273402,3351.9619140625,1928039
3311.3912469525285,3367.849877754768,3297.7258344637557,3333.000732421875,2370257
3262.6870776893893,3355.3663048237545,3245.2388407988165,3295.692138671875,3054130
3272.144279620858,3413.0545390611783,3272.144279620858,3404.495849609375,3300992
3409.2717010335955,3455.61131638745,3401.7533810461136,3435.373291015625,2719654
3483.9827989393593,3483.9827989393593,3418.729049447824,3424.35595703125,2005441
3407.6169910083477,3442.2299417184017,3397.7817356329533,3403.739501953125,1623423
3385.629231413413,3450.26836230586,3385.629231413413,3445.208740234375,1765688
3460.3402466092784,3460.3402466092784,3390.736152574216,3398.774658203125,3651133
3442.8439295669737,3468.850853907886,3419.910550829987,3457.40771484375,3090475
3495.898943691709,3508.571319175005,3461.5697495669083,3473.34375,3600452
3495.33095868364,3512.3063428930323,3418.728737998203,3429.79345703125,2413831
3442.3712055030214,3509.516358137833,3428.1856098759486,3500.011962890625,2907611
3506.6793162431386,3527.2957618522746,3489.6566011157447,3510.84033203125,1596195
3499.113766657079,3554.1538343231,3494.3852345399746,3546.25732421875,1879046
3555.761929848949,3574.297870399912,3472.6344172796607,3506.15966796875,1690133
3494.3848396288367,3511.4075533266227,3462.4199199525947,3506.395263671875,1760990
3494.148759540187,3519.919259221483,3490.602360501476,3504.17333984375,2689063
3535.050932684499,3535.050932684499,3504.977419503847,3528.951171875,1583455
3536.9423510338743,3550.7968590654573,3518.2173159395606,3536.89501953125,2168110
3544.507728061606,3558.6933246253534,3525.6409308088946,3554.674072265625,1387014
3557.7475461612808,3574.770261693153,3534.1995486963333,3565.644287109375,1472994
3567.2046271265267,3627.351647976228,3567.2046271265267,3607.680908203125,2314947
3602.4795560417087,3602.4795560417087,3528.572459881553,3551.458740234375,2051729
3542.1432014705097,3542.1432014705097,3479.253727996264,3484.1240234375,2494829
3489.6568842603892,3503.8424813508786,3444.735826807173,3485.54296875,2296773
3489.6565558734237,3510.793185903381,3457.597201819945,3495.708984375,2291660
3483.0367072110344,3535.9962661585823,3450.268072466381,3490.697021484375,4483476
3505.733759809677,3508.429115507619,3457.07720983293,3463.129638671875,1621672
3414.0003548569625,3414.0003548569625,3331.2510387766347,3336.499755859375,3820792
3357.2577112197246,3370.072079083281,3252.4260646997514,3283.39794921875,3170014
3309.972548594575,3375.3680567362344,3291.058419745463,3363.688720703125,2640370
3385.629167830074,3446.1543820035727,3373.713173935519,3431.6376953125,2280996
3386.6696857211878,3420.620457180355,3377.5908108431404,3416.412109375,1581465
3364.8231440526724,3389.411508792799,3341.275148636455,3355.55517578125,1960694
3381.0422812822762,3393.1000383732694,3327.1370142872474,3353.7587890625,1943469
3353.475161268761,3374.7062254612533,3315.9306603780487,3367.849853515625,1727648
3393.194868599108,3408.7043626008744,3345.9568758445976,3389.69580078125,1703660
3401.7057950891435,3426.5305871717374,3344.8216495854513,3354.13671875,2051115
3328.79167557029,3355.31878475775,3303.1158406255963,3350.070068359375,1324161
3346.3825237198257,3352.955137862052,3277.1568525770513,3290.822265625,2305825
3321.416029878779,3341.181204201048,3296.1183799460373,3322.645263671875,1612262
3271.19849060415,3285.8569400416645,3238.571619275487,3246.23193359375,2010812
3213.5103587026697,3268.361330099007,3165.1375685236612,3258.05322265625,2481830
3247.5555024025352,3276.6833032313193,3236.2070265642037,3252.047607421875,1622685
3248.5019829628195,3261.2216898194683,3198.521299691755,3226.750732421875,1841769
3194.596464360331,3262.403572266927,3168.21134612962,3223.582275390625,2807195
3248.5017122516433,3253.1355815830952,3198.5210331456765,3229.492919921875,2187823
3229.587364175632,3243.7729602115423,3183.8152666539013,3193.46142578125,1195813
3187.030939992307,3278.7644714995045,3168.49500003464,3264.20068359375,1754076
3276.8728887318925,3305.244082573727,3256.114678081357,3261.552490234375,1866781
3212.5646184361035,3220.130269583436,3054.6316507355355,3084.846923828125,4642963
3130.2881904738747,3133.9763530873615,3092.5072658928084,3114.211181640625,3065125
3125.370955418722,3157.6194092395694,3089.623202763392,3141.400634765625,2293690
3135.158502609879,3144.3320394654706,3097.755998923722,3109.482666015625,1711510
3135.045893393577,3135.045893393577,3002.8975993090194,3015.845703125,3548046
3038.0768431484507,3086.1567179773433,3028.1276878155436,3072.303955078125,2813186
3097.296141727654,3121.764468544935,3074.4462989521776,3105.008056640625,3103153
3138.997302644827,3224.303479429687,3128.8577774005257,3213.497314453125,2094624
3193.4077729328137,3221.2560146864143,3165.6548318195623,3203.119140625,4840965
3225.6361237901842,3225.6361237901842,3179.9840887742525,3194.407958984375,1493835
3194.2177600286664,3267.5276758326027,3185.9347381077764,3258.958984375,2657939
3293.614588887597,3310.656904106552,3266.7660679858423,3275.287109375,1913622
3254.1979975907216,3287.5206804215222,3215.3055733676806,3266.52734375,1084210
3238.0608219567944,3255.0078353531803,3195.1697159620867,3201.548583984375,2308256
3218.1621209797795,3250.3423614923427,3186.124831443526,3241.011962890625,2185707
3222.780021901489,3272.2880163295176,3192.4088644497765,3262.862548828125,1279197
3219.924048931308,3230.396894743917,3191.3617421696467,3198.883056640625,1527582
3132.3322572118013,3135.188487233575,3039.4571311823415,3065.30615234375,3030921
3037.1252035962675,3083.6816693836026,3022.558381053273,3056.6904296875,2611493
3064.2593340214216,3079.016525159322,3047.5979891883085,3052.64404296875,1404536
3084.7288189747774,3089.346484411529,2982.9042521328547,2991.42529296875,2032028
2943.8211596557544,2969.2892114089213,2878.9372254552354,2940.86962890625,5240434
2945.725290017014,2988.330722055883,2921.9233726768634,2963.243408203125,1502769
2980.0005419519866,3082.586822589471,2975.6208954635977,3058.023193359375,2964461
3046.5504330705057,3094.77326203901,3030.460428265515,3068.495849609375,3336315
3068.495567281535,3158.990504502929,3068.495567281535,3150.2314453125,3692578
3178.9844115055316,3184.696872262954,3120.4316887419527,3135.2841796875,2132118
3189.4574807371077,3201.7391792538397,3148.042137330521,3155.84912109375,2037686
3148.517981564757,3170.415747992332,3115.7666325797654,3159.133544921875,1400046
3114.2430968412855,3173.271856243352,3114.2430968412855,3132.80859375,2133994
3115.1951123752265,3152.230804812,3099.0098076960153,3110.530029296875,2719603
3103.7704543529735,3173.272062686644,3096.201490070515,3156.22998046875,1502879
3153.278126960972,3158.9429370113216,3070.495101849076,3080.015869140625,2622535
3099.0098751590735,3115.195180190626,3053.2625400376496,3062.16455078125,2170627
3064.259130855631,3111.862970079736,3048.7878831077974,3104.484375,2182144
3114.2430582710344,3160.3234801282706,3108.5782480802477,3130.28564453125,1989921
3141.853529379528,3146.6139135149515,3094.2496880252925,3108.959228515625,2136916
3052.5013121926545,3070.4480550410162,2957.150902002293,2964.5771484375,6974600
2965.623518478388,2985.9027979832917,2932.63415492732,2936.870849609375,3734815
2955.2458016248456,2960.9582612929353,2889.552515441819,2893.122802734375,3863530
2917.226686900792,2918.1812767852493,2832.2681871841132,2862.576416015625,4764908
2881.47712549517,2891.356990223296,2818.9037166670932,2858.61474609375,4574806
2885.725338569294,2937.225418328227,2877.420452846173,2924.38623046875,3202795
2892.45488235027,2939.1342305462954,2892.45488235027,2934.647705078125,1865074
2966.6747967327433,3027.911650940218,2957.367544395499,3021.08642578125,3402251
3023.186232045698,3039.4142604463223,3001.2784403156907,3033.0185546875,2420640
3040.36865234375,3051.82373046875,3000.753173828125,3027.00439453125,2075886
3021.2769774716044,3041.7528838360518,3006.099091564742,3022.947509765625,1797504
3020.9910225149865,3025.0002540317178,2955.8880290542947,2974.406982421875,2639367
2973.547391461797,3049.055542039683,2968.774442197813,3044.0439453125,1389808
3069.961419117083,3115.7817388053977,3056.2629594885852,3112.440673828125,2106333
3140.6009220839505,3166.661274218463,3126.282072895118,3151.96044921875,2430257
3175.9203631469627,3175.9203631469627,3122.463332688222,3149.0009765625,1306913
3140.600783359278,3162.460798933634,3123.0839654036736,3142.319091796875,1269114
3131.0551670815244,3196.9218763890317,3128.2391732219703,3187.853271484375,2895824
3197.8761449947697,3234.055008756772,3157.1629792361323,3202.601318359375,2150567
3208.5678992973985,3223.650468086434,3202.649487838314,3212.2431640625,1106933
3212.1949924275127,3225.463698728798,3184.511885509118,3221.2158203125,1068836
3231.286744283139,3231.286744283139,3183.5572502760024,3201.93310546875,1878359
3245.60595382122,3273.0026398205773,3221.7889802709296,3267.084228515625,1449248
3263.7429970209037,3263.7429970209037,3227.707226872457,3247.08544921875,1472354
