Open,High,Low,Close,Volume
RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
1076.1034905748938,1095.6462506930534,1075.4437086416906,1093.7806396484375,5421611
1099.2635318209977,1119.7845295836617,1093.8487950722674,1118.4649658203125,10847728
1120.2397357543007,1127.0649046036285,1107.0215901475167,1123.69775390625,11643813
1115.3255331004264,1116.5996031111947,1096.123976548564,1099.53662109375,14447422
1106.111498715673,1118.4422714413886,1097.2842377517782,1108.4093017578125,13112115
1115.6895654128748,1117.9646215781718,1099.3318598320666,1109.3193359375,9246731
1108.409307707792,1126.1319502273575,1107.9542483452858,1117.3048095703125,16205164
1124.4711644227355,1148.8826135216357,1121.6045672988503,1147.1307373046875,14800442
1147.19918473575,1156.1856749337926,1141.3522552982324,1153.592041015625,11856712
1153.455515914101,1168.1523329319614,1149.2921017722908,1155.2755126953125,19930176
1154.8205993720844,1167.105878804206,1154.3655399895374,1161.304443359375,8036453
1162.4419883292344,1165.9000062324892,1144.6964783846606,1147.4493408203125,6215029
1151.1804880553777,1156.6405988874542,1141.6252038335633,1147.3583984375,9755485
1137.5529609143537,1142.0575796806486,1117.0545865844654,1127.2696533203125,16494486
1115.689679954786,1138.5539787102412,1115.689679954786,1127.45166015625,13338594
1126.1547030087693,1139.6914253053906,1071.5988501296624,1081.97314453125,21868937
1069.0734401117095,1086.8644436444313,1048.802657948011,1079.8572998046875,24510205
1062.9081551085756,1072.053874198635,1051.5556205791781,1063.8636474609375,20020431
1076.103358864866,1081.0629157010064,1059.4499449788068,1062.8397216796875,14667727
1073.91944662709,1094.9409997464795,1072.0993294430996,1085.9317626953125,12143683
1095.668914786197,1101.4019884840088,1067.958677458383,1082.3370361328125,13200509
1095.2139504085303,1095.2139504085303,1080.6991087798986,1084.5439453125,10017691
1088.3886622160464,1092.6885576552872,1068.0041465713055,1070.5294189453125,9572839
1065.183161923649,1068.5730594354839,1056.1284310635565,1060.76953125,11061241
1065.638135750538,1072.3723159767667,1048.8026250078512,1054.308349609375,10714467
1060.4738708218974,1073.8284982281216,1051.0778148959062,1072.0311279296875,12060849
1078.901658786714,1086.204633140618,1072.918368570495,1084.5211181640625,11486225
1090.0721909727154,1090.0721909727154,1076.1488917844267,1083.4063720703125,12464491
1079.857472685879,1084.9763797727574,1066.5938322384645,1081.290771484375,15943370
1064.841998172486,1071.5306852913075,1052.4428632313213,1064.0684814453125,10719633
1069.824176996969,1102.903657466319,1062.77153947328,1100.1962890625,11212671
1105.6791781831728,1107.0442358991004,1090.1860980638264,1097.9212646484375,10392840
1101.1745201113265,1117.0089242641513,1096.5789142269996,1111.82177734375,12853252
1112.2314504381943,1117.6915612787002,1101.1973736454247,1103.1312255859375,6775458
1097.488880416598,1109.0917498883975,1085.0216268966433,1091.9832763671875,11107193
1070.5976154595025,1090.163240139031,1067.9813553988286,1087.0235595703125,13494914
1092.5294602510214,1095.0092390254035,1077.468571284383,1080.2213134765625,7310110
1048.8026672886117,1064.6826864402094,1020.7739713257805,1026.393310546875,24846650
1037.4728552470633,1050.1449523145036,1035.7210994030459,1039.2247314453125,14570089
1020.5919703644313,1077.1726610969984,1020.5919703644313,1073.62353515625,21297446
1062.2027357830907,1092.4838597770897,1059.8139450476658,1091.3690185546875,21471786
1092.0288927878125,1098.785820478749,1078.4013026500006,1082.1551513671875,10186748
1070.6430757949283,1075.7847283180931,1055.7870326112634,1058.153076171875,10805667
1036.835909210037,1052.0334004268125,1011.0367738665514,1019.0222778320312,17983310
1006.2591006780564,1021.9570845268837,991.9262347785383,1017.1793823242188,21289374
1017.406956117863,1077.01347494328,1016.565078233395,1071.143798828125,20414228
1092.028820377732,1094.3038764083778,1073.8283721325647,1088.50244140625,17980493
1081.1311923906428,1097.0339575128753,1081.1311923906428,1091.6419677734375,12257423
1086.06812572994,1103.1311056498985,1080.1984500463022,1100.605712890625,8340678
1104.7464533796308,1104.7464533796308,1065.1148867530296,1075.398193359375,15925769
1083.8385885222203,1095.6234340578644,1081.609026403429,1093.5531005859375,11149828
1106.9304944761457,1136.3469946247096,1098.8994972340938,1129.203369140625,21422098
1112.0495186610842,1130.2499690830255,1109.7744623583415,1122.69677734375,11999466
1119.3750232146147,1153.4327442921551,1116.417558596963,1151.7037353515625,22557065
1147.9953600851836,1167.0375661035232,1147.9953600851836,1155.366455078125,15462187
1142.0802732954487,1175.8194185614975,1142.0802732954487,1173.3167724609375,13168266
1175.0686673806458,1190.3115323247282,1172.5660212405173,1181.14306640625,14222488
1187.5813149251485,1196.5678044575318,1176.8885634283017,1193.018798828125,9891424
1200.321638726132,1200.321638726132,1186.3983390664755,1193.291748046875,8684065
1201.1863453712592,1223.0724028520565,1190.8120505919683,1216.2244873046875,15811550
1212.584340487485,1214.7456618708436,1196.0446595036312,1198.8428955078125,13223718
1199.4116203413212,1212.6752582349072,1193.0415116671982,1208.443603515625,7922880
1208.2617761125623,1217.1572786813153,1201.9826544660282,1212.015625,7929162
1206.2824277666361,1214.836726034793,1192.450114468768,1194.8843994140625,13149870
1177.1616311168914,1198.7291094168588,1177.1616311168914,1191.69921875,12257215
1180.8016922079776,1185.7613700217532,1168.015859682402,1170.677734375,15496499
1164.830654298533,1194.4065010347827,1164.830654298533,1190.152099609375,15152495
1183.0311432189874,1200.5719293490686,1175.2959770389286,1187.67236328125,9254209
1177.116189798847,1184.214442712084,1162.7378287017318,1165.3087158203125,13217742
1171.4285360239392,1179.6642564336455,1158.2331376653574,1161.031494140625,10354235
