Open,High,Low,Close,Volume
HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS
2242.564257949717,2242.564257949717,2218.9880988039044,2226.8154296875,879278
2234.029547858375,2270.949949661634,2221.2042559667407,2264.489990234375,1484275
2266.894869544472,2282.172174416937,2255.7668765311214,2278.21142578125,1202512
2261.4248808648013,2274.6275282092997,2232.8505337791717,2255.20068359375,1198901
2251.994598117526,2283.9637760718124,2251.994598117526,2278.541259765625,1026186
2286.8873523890243,2286.8873523890243,2265.1972867787363,2269.959716796875,919447
2279.484299029362,2280.5689404287946,2255.7667763969794,2266.753173828125,1321335
2270.100835050469,2278.3996879079086,2261.8963789102313,2275.7119140625,1487554
2280.2860146615844,2283.963803236026,2266.3760813628837,2276.702392578125,1586299
2282.1719189213895,2283.1149651688775,2226.3436271172695,2229.078369140625,1596037
2229.3616617030716,2257.8416165795024,2211.4437803272854,2253.45654296875,912205
2271.5154627606344,2271.5154627606344,2223.137143951449,2234.548095703125,1667579
2229.3611757307362,2233.6992802651753,2173.7686493120386,2178.34228515625,2145255
2192.5824071738352,2193.1011286291614,2115.2526190498547,2132.98193359375,2829711
2135.811488425524,2201.4004102310178,2121.8543559481013,2192.9599609375,4596050
2205.691121792937,2211.3965985314826,2137.603218101929,2154.48388671875,2231103
2153.4458334592196,2200.7867030414095,2113.271976308877,2194.7041015625,1843543
2178.436627888796,2193.1482400675914,2145.4300123147236,2164.62109375,2620474
2163.914115786872,2186.641393304259,2148.306653592165,2153.493408203125,1967721
2159.576212676952,2180.1818681979585,2141.6583314364007,2144.251708984375,1639875
2172.1184521322657,2187.867278303912,2148.6364625985857,2174.33447265625,1270508
2191.733991072433,2200.1270110218293,2165.753019541474,2195.3173828125,1246111
2196.3545411974774,2199.1364813660725,2159.5757403787993,2167.261474609375,1448039
2174.664793009699,2181.030355608492,2152.974727858258,2175.230712890625,1014561
2164.5273347784664,2184.755634807303,2109.5948798167647,2129.021728515625,1207402
2138.8289897612644,2138.8289897612644,2118.600692849726,2135.386962890625,1190660
2138.404570235288,2150.4756082824715,2127.1352135949646,2147.92919921875,1049611
2150.145463185519,2154.860694464435,2127.3709882027174,2153.115966796875,1195100
2149.2024087965015,2149.2024087965015,2120.911021230071,2129.3984375,2100036
2093.562884271836,2108.887387366168,2081.3032817963704,2101.6259765625,1661501
2119.9208707194284,2172.920026399279,2095.96758694428,2159.67041015625,1533070
2159.6702049147657,2172.542693511209,2145.4301151331524,2156.275146484375,995668
2152.031345177732,2181.265776247193,2146.3730681965462,2176.126220703125,869374
2163.3479995418174,2195.2230073956707,2163.3479995418174,2180.841552734375,890713
2167.120240957472,2172.8257167077813,2154.6248783845017,2164.1025390625,737919
2150.145385183349,2150.145385183349,2121.9483952527144,2140.667724609375,902667
2140.7149570593733,2144.4399436467243,2123.9758863599004,2131.66162109375,1324411
2074.701806397847,2114.3097499745336,2037.262915302304,2047.7305908203125,2997629
